,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.2994718601680524,1.4909830659846246,1.272654754319349,0.0,0.19467297908324246,0.4323734037532832,0.9997413228315557,1.1118601223043092,-0.7222286287442911,-0.7533298219893734,1.3071539361111768,0.5816501758747394,1.24560736181274,1.3798793255538766,0.2803181753978065,0.46092711289454585,0.6313038499621677,0.8194514749509841,-0.6788532209676663,0.23096861674373179,1.3425710695453228,1.3336230998114995,1.3061223136552211,0.0,0.30286320299315694,0.353876821047525,0.694676674798243,0.8956251867273404,-0.8301529160094828,-0.20688870422893857
1,-0.22015061314145082,-0.8178217105699698,-0.26688713211847753,0.0,-0.747796761428827,-0.9511464926898366,-0.9052968443163842,-0.8068288804130547,-0.7243917510103755,-0.6595306578494716,-1.0179747569990056,-0.8436900125643813,-1.111246423175196,-0.8606755416747836,-0.7685399975849918,-0.9558811195747675,-0.8888400035962674,-0.8609682557468368,-0.7347827231801066,-1.078035023653553,-0.2958124655563902,-0.681935501574642,-0.34671040327048835,0.0,-0.6220548257950244,-0.7029274843410009,-0.7041672350176372,-0.6470885347352877,-0.4190831483344978,-0.7204694915371225
2,-1.2189620791224651,-0.3866607791996581,-1.1227872216185204,0.0,0.5197064783923857,0.7888739202101157,0.4661493562397073,-0.09181760122322709,0.7352838514240451,1.581398365808349,-0.040052838184284935,0.670520608033878,0.09691470961284394,-0.4533078313325576,1.4001314446919437,1.4624345644525538,1.360300825016333,1.205321087592159,0.8412147729741988,1.624466210908896,-1.2330116323813543,-0.5077281566632179,-1.1368537339061344,0.0,0.3216475085750687,0.45704003238659735,0.29930308634179303,-0.18490885070831475,-0.0585404688255101,0.998562913390772
3,-1.6917915034010373,-0.19118506278149489,-1.7154736529628458,0.0,0.11533541208407773,-0.8192850927165509,-1.1087599373654486,-1.1867575843561577,-0.2826704903815022,0.742449722067442,-0.27127335728835517,0.778709565019011,-0.31760302950518815,-0.7666994558156921,1.4038402547075712,-0.48511588914021864,-0.8646044448775538,-0.859137000582619,0.9174923868053378,0.36892140062267154,-1.6559604554164022,-0.29090219984410787,-1.675233908308258,0.0,0.13600221410111124,-1.0338369366429356,-1.2476807404546635,-1.3501784709430875,-0.4116759697451964,-0.01869516815621731
4,0.17116263424912587,0.6353871008464385,0.12138826865007116,0.0,-0.6922429486666616,-0.792454565552183,-0.5912716982916357,-0.41981819190921205,-0.7491719827974173,-0.9727302705295946,-0.08368656280223964,0.4009445779967258,-0.12364828846616233,0.07838597303008435,-0.4526304792913577,-0.6984741965936994,-0.5081735035165005,-0.3586418678996465,-0.6040343356926614,-0.8639879845413879,0.1442333493314694,0.6658855931242426,0.08764346411145386,0.0,-0.6173395379257274,-0.6719414817768352,-0.506490647474968,-0.3826478869185021,-0.6539229954891552,-0.9335207934081494
5,-0.7833362740201725,-0.9592518867880703,-0.7758343848673056,0.0,0.49331379662751057,-0.2153866633883969,-0.44959166992244476,-0.4571183393895842,0.03703549409046359,0.5453278949698006,-0.954923331166393,-0.6309528249013803,-1.0028209270144313,-1.0613757771257912,0.33999140331116984,-0.2670576069332975,-0.2798839493039249,-0.36968964798706233,-0.20640982296560736,0.059001085101212124,-0.8140311794715168,-0.8305627680372294,-0.7979641220812154,0.0,0.6482475404495845,-0.17541386500567135,-0.25160421494871715,-0.36306940205040855,0.05401098024398124,0.36307802378632087
6,1.216409247865367,0.3331171161699892,1.1810603204538423,0.0,0.03512027258606095,0.3209978061666705,0.7134482725852906,0.9652254974097666,0.06545384974166857,-1.0374018024132,0.8205864078126739,-0.45755352331971466,0.7427909661844658,1.034012088579305,-0.55234439872416,-0.24451272433594434,0.017462064227225852,0.23023624342475946,-0.696398353813625,-0.6006869820916916,1.2896782922568362,0.4278472049660332,1.23926877110955,0.0,0.3672381596770092,0.40357867634997696,0.6566264251907692,0.9907241924879412,0.47384235054954277,-0.16877974298642767
7,1.1373236725338298,0.17035554126514804,1.128575833003817,0.0,0.2207040868348027,0.6283462116500268,0.9251542138993231,1.0736060923762563,0.47839183804589597,-0.6385010023172569,1.3790751931387828,0.5854511605413552,1.323616540873829,1.3349083780302895,0.4398743157404176,0.7921115263402697,0.8730986204347089,1.1271940930754825,0.8806616685608266,0.5274532358338606,1.027461461853609,-0.03734947895975855,1.0064136345033563,0.0,-0.24652972608885262,0.21668142362462275,0.4019918638244513,0.6565106789690633,-0.015601784701553132,-0.5091943282770572
8,0.7889872007508593,0.2453954880323475,0.9042134694025388,0.0,1.1789787841431991,1.747985298774468,1.5400109152072805,1.421443844958319,1.8145092822040463,1.3356890465518572,1.205331366894682,0.6124288225298903,1.3160700202937279,1.1419828010849173,0.655342162644383,1.62212785758664,1.4944075372352281,1.4471104288069296,1.448876703715216,1.3684435005209368,0.8569817997968343,0.29147877833360675,0.9795733969064173,0.0,0.8867209447481756,1.5290020461903002,1.3705445095949034,1.406206962565834,1.5758864869643516,1.2439923103804287
9,0.2041721829291963,-0.7227486480335419,0.20070883970931305,0.0,0.03201460591368826,0.1355937079422615,-0.09290020726944472,0.042161231663558854,-0.08076591763068058,-0.16833542145827285,-0.5745227605275193,-1.251943132029791,-0.5142643924507684,-0.34863941843360347,-0.8406107422136018,-0.27478450511792035,-0.20308406361042936,-0.2349518729018617,-0.5149660722053928,-0.4520340479247789,0.17184379669995076,-0.7694979747850005,0.18341844843122138,0.0,-0.011318496421218367,0.2495135112910185,0.14330560486546276,0.15937916942841124,0.25179907618274666,0.04716750376253956
